Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
07-May-26,POWERINDIA,34875,33380,  0.04381332,  0.02960457,  0.02969252,  0.56727484,34875,33600,  0.03724417,  0.02931280,  0.02935778,  0.56087966,  0.02969252,  0.56727484
07-May-26,PREMIERENE,1018.5,1033, -0.01413623,  0.02456552,  0.02452431,  0.46853632,1005.7,1019.7, -0.01382465,  0.02504010,  0.02499661,  0.47755958,  0.02499661,  0.47755958
07-May-26,PRESTIGE,1483.5,1455.2,  0.01926081,  0.02304122,  0.02302391,  0.43987117,1492.5,1464.9,  0.01866559,  0.02312307,  0.02310300,  0.44138220,  0.02310300,  0.44138220
07-May-26,RBLBANK,345.75,335.85,  0.02905134,  0.02271925,  0.02275520,  0.43473747,348.35,338.15,  0.02971814,  0.02250305,  0.02254493,  0.43072029,  0.02275520,  0.43473747
07-May-26,RECLTD,359.75,359.1,  0.00180844,  0.02180247,  0.02174832,  0.41550115,361.7,361.45,  0.00069142,  0.02206194,  0.02200679,  0.42043910,  0.02200679,  0.42043910
07-May-26,RELIANCE,1436.2,1437.9, -0.00118298,  0.01397945,  0.01394489,  0.26641667,1441.6,1446.2, -0.00318582,  0.01365129,  0.01361907,  0.26019188,  0.01394489,  0.26641667
07-May-26,RVNL,308.7,305.1,  0.01173034,  0.02736862,  0.02731269,  0.52180813,307.75,304.25,  0.01143803,  0.02995449,  0.02989043,  0.57105586,  0.02989043,  0.57105586
07-May-26,SAIL,187.28,186.04,  0.00664312,  0.02275786,  0.02270575,  0.43379273,188.43,187.47,  0.00510775,  0.02282025,  0.02276591,  0.43494209,  0.02276591,  0.43494209
07-May-26,SAMMAANCAP,151.78,149.78,  0.01326455,  0.02728276,  0.02723064,  0.52024073,152.37,150.6,  0.01168446,  0.02750442,  0.02744795,  0.52439243,  0.02744795,  0.52439243
07-May-26,SBICARD,648.15,649.65, -0.00231161,  0.01673944,  0.01669837,  0.31902197,650.65,654, -0.00513549,  0.01642408,  0.01638698,  0.31307281,  0.01669837,  0.31902197
07-May-26,SBILIFE,1872.3,1859,  0.00712891,  0.01399949,  0.01397370,  0.26696707,1876.7,1866.4,  0.00550347,  0.01372953,  0.01370069,  0.26175134,  0.01397370,  0.26696707
07-May-26,SBIN,1092,1096, -0.00365631,  0.01526975,  0.01523388,  0.29104280,1084.4,1090.2, -0.00533433,  0.01522715,  0.01519384,  0.29027800,  0.01523388,  0.29104280
07-May-26,SENSEX,77844.52,77958.52, -0.00146339,  0.00918243,  0.00916019,  0.17500521,78225.1,78557.15, -0.00423582,  0.00901606,  0.00899851,  0.17191638,  0.00916019,  0.17500521
07-May-26,SENSEX50,25460.97,25466.02, -0.00019832,  0.00912952,  0.00910678,  0.17398479,25543,25552.35, -0.00036598,  0.00913501,  0.00911227,  0.17408963,  0.00911227,  0.17408963
07-May-26,SHREECEM,25595,24975,  0.02452170,  0.01416715,  0.01423773,  0.27201149,25675,24795,  0.03487574,  0.01449812,  0.01467074,  0.28028408,  0.01467074,  0.28028408
07-May-26,SHRIRAMFIN,1015.65,1004.1,  0.01143718,  0.02352354,  0.02347866,  0.44855908,1017.95,1010.5,  0.00734554,  0.02318569,  0.02313357,  0.44196616,  0.02347866,  0.44855908
07-May-26,SIEMENS,3871.5,3841.8,  0.00770102,  0.02107383,  0.02102822,  0.40174355,3886.1,3839.6,  0.01203789,  0.02113531,  0.02109955,  0.40310636,  0.02109955,  0.40310636
07-May-26,SOLARINDS,15887,15740,  0.00929592,  0.02148702,  0.02144327,  0.40967301,15963,15785,  0.01121342,  0.02159872,  0.02155913,  0.41188665,  0.02155913,  0.41188665
07-May-26,SONACOMS,578.65,582.6, -0.00680304,  0.02164377,  0.02159489,  0.41256974,581.55,586.45, -0.00839046,  0.02187691,  0.02183023,  0.41706598,  0.02183023,  0.41706598
07-May-26,SRF,2771.3,2719.6,  0.01883171,  0.01952862,  0.01952527,  0.37302983,2784.5,2735.6,  0.01771753,  0.01922138,  0.01921412,  0.36708517,  0.01952527,  0.37302983
07-May-26,SUNPHARMA,1834.4,1850.2, -0.00857629,  0.01337982,  0.01336011,  0.25524463,1840.7,1857.5, -0.00908556,  0.01324107,  0.01322369,  0.25263832,  0.01336011,  0.25524463
07-May-26,SUPREMEIND,3664.9,3709.4, -0.01206909,  0.01964444,  0.01961374,  0.37471999,3685.2,3735.7, -0.01361042,  0.01952493,  0.01949975,  0.37254214,  0.01961374,  0.37471999
07-May-26,SUZLON,55.65,54.32,  0.02418959,  0.02454377,  0.02454208,  0.46887578,55.89,54.62,  0.02298536,  0.02460257,  0.02459482,  0.46988338,  0.02459482,  0.46988338
07-May-26,SWIGGY,279.5,279.95, -0.00160872,  0.02364155,  0.02358259,  0.45054466,278.9,281.6, -0.00963433,  0.02324002,  0.02319189,  0.44308037,  0.02358259,  0.45054466
07-May-26,SX40,45519.33,45531.3, -0.00026293,  0.00947435,  0.00945048,  0.18055114,45658.65,45678.25, -0.00042918,  0.00952250,  0.00949882,  0.18147464,  0.00949882,  0.18147464
07-May-26,TATACONSUM,1151.7,1152.2, -0.00043405,  0.01435759,  0.01432167,  0.27361513,1155.8,1158.5, -0.00233332,  0.01412262,  0.01408829,  0.26915644,  0.01432167,  0.27361513
07-May-26,TATAELXSI,4297.3,4281.3,  0.00373022,  0.02020416,  0.02015536,  0.38506761,4286.3,4284.7,  0.00037335,  0.02068080,  0.02062916,  0.39411953,  0.02062916,  0.39411953
