Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
24-Mar-26,OFSS,6605.35,6445.05,  0.02456753,  0.02053385,  0.02055601,  0.39272205,6607,6437,  0.02606710,  0.02054576,  0.02057709,  0.39312484,  0.02057709,  0.39312484
24-Mar-26,OIL,477.95,464.65,  0.02822169,  0.02187175,  0.02190800,  0.41855175,479.55,465.95,  0.02876983,  0.02188155,  0.02192133,  0.41880634,  0.02192133,  0.41880634
24-Mar-26,ONGC,268.05,265.45,  0.00974703,  0.01673954,  0.01671179,  0.31927833,268.6,265.4,  0.01198516,  0.01641576,  0.01639667,  0.31325796,  0.01671179,  0.31927833
24-Mar-26,PAGEIND,32170.25,31344.15,  0.02601447,  0.01470314,  0.01478117,  0.28239378,32275,31410,  0.02716662,  0.01408863,  0.01418406,  0.27098617,  0.01478117,  0.28239378
24-Mar-26,PATANJALI,472.85,463.4,  0.02018760,  0.01644499,  0.01646589,  0.31458037,472.1,463.5,  0.01838444,  0.01668913,  0.01669812,  0.31901718,  0.01669812,  0.31901718
24-Mar-26,PAYTM,1035.1,992.8,  0.04172409,  0.02688347,  0.02697797,  0.51541340,1032.9,993.8,  0.03858968,  0.02698696,  0.02705743,  0.51693140,  0.02705743,  0.51693140
24-Mar-26,PERSISTENT,4913.7,4724.45,  0.03927607,  0.02105483,  0.02118505,  0.40473988,4835.1,4665.5,  0.03570680,  0.02090259,  0.02100263,  0.40125460,  0.02118505,  0.40473988
24-Mar-26,PETRONET,241.9,238.05,  0.01604368,  0.02025013,  0.02023133,  0.38651899,241.1,237.85,  0.01357156,  0.02023658,  0.02020874,  0.38608751,  0.02023133,  0.38651899
24-Mar-26,PFC,398.75,398,  0.00188265,  0.02165688,  0.02160307,  0.41272607,398.75,397.15,  0.00402061,  0.02208744,  0.02203387,  0.42095656,  0.02203387,  0.42095656
24-Mar-26,PGEL,501.7,494.7,  0.01405081,  0.03391627,  0.03384591,  0.64662519,502.4,469.35,  0.06804786,  0.03446742,  0.03471617,  0.66325152,  0.03471617,  0.66325152
24-Mar-26,PHOENIXLTD,1503.5,1477.4,  0.01751194,  0.02028902,  0.02027597,  0.38737195,1503.3,1479.6,  0.01589091,  0.02031062,  0.02029088,  0.38765681,  0.02029088,  0.38765681
24-Mar-26,PIDILITIND,1332.25,1314.9,  0.01310863,  0.01258372,  0.01258640,  0.24046281,1335.3,1310.5,  0.01874724,  0.01248407,  0.01252310,  0.23925350,  0.01258640,  0.24046281
24-Mar-26,PIIND,2759,2762.4, -0.00123157,  0.01539044,  0.01535230,  0.29330535,2769.5,2759.4,  0.00365353,  0.01560786,  0.01557109,  0.29748516,  0.01557109,  0.29748516
24-Mar-26,PNB,107.25,105.55,  0.01597778,  0.01898786,  0.01897403,  0.36249830,107.4,105.54,  0.01747015,  0.01908046,  0.01907264,  0.36438234,  0.01907264,  0.36438234
24-Mar-26,PNBHOUSING,782.3,750.75,  0.04116559,  0.02387623,  0.02399360,  0.45839702,783.25,748.55,  0.04531393,  0.02393649,  0.02409070,  0.46025223,  0.02409070,  0.46025223
